Week,Town,Year,Month,Case_Count,Case_Lag1W,Case_Lag2W,Case_Lag3W,AvgTemp,TempRange,AvgHumidity,SunshineHours,RainfallHours,Rainfall,Temp_Lag2W,Temp_Lag4W,Temp_Lag6W,Temp_Lag8W,Rain_Lag2W,Rain_Lag4W,Rain_Lag6W,Rain_Lag8W,BI,CI,HI,LI,AI,PI,Con100HH,BI_Lag2W,CI_Lag2W,HI_Lag2W,LI_Lag2W,AI_Lag2W,PI_Lag2W,Con100HH_Lag2W,Population density,RT
2019-11-04,北區,2019,11,0.0,0.0,0.0,0.0,23.942857142857143,8.27142857142857,68.71428571428571,53.6,0.0,0.0,25.928571428571427,28.47142857142857,27.914285714285715,29.228571428571428,0.0,0.0,0.0,82.5,0.06896551724137931,0.31344827586206897,0.06896551724137931,1.3793103448275863,0.013793103448275864,0.0,0.06896551724137931,0.3076923076923077,1.233153846153846,0.3076923076923077,3.230769230769231,0.0,0.0,0.3076923076923077,12604.753689860074,0.01
2019-11-11,北區,2019,11,0.0,0.0,0.0,0.0,23.62857142857143,7.742857142857143,67.42857142857143,63.3,0.0,0.0,25.842857142857145,26.314285714285713,28.62857142857143,27.62857142857143,0.0,0.0,1.0,0.5,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.9230769230769231,0.0,0.0,0.07692307692307693,0.25,0.8321666666666667,0.25,1.8333333333333333,0.0,0.0,0.25,12604.753689860074,0.01
2019-11-18,北區,2019,11,0.0,0.0,0.0,0.0,22.985714285714288,7.585714285714286,73.0,42.4,0.0,0.0,23.942857142857143,25.928571428571427,28.47142857142857,27.914285714285715,0.0,0.0,0.0,0.0,0.33330000000000004,1.1755499999999999,0.33330000000000004,1.4333,0.0,0.0,0.333,0.06896551724137931,0.31344827586206897,0.06896551724137931,1.3793103448275863,0.013793103448275864,0.0,0.06896551724137931,12604.753689860074,0.01
2019-11-25,北區,2019,11,0.0,0.0,0.0,0.0,22.12857142857143,8.628571428571428,73.85714285714286,55.9,0.0,0.0,23.62857142857143,25.842857142857145,26.314285714285713,28.62857142857143,0.0,0.0,0.0,1.0,0.7619047619047619,4.305238095238095,0.5714285714285714,7.238095238095238,0.0,0.0,0.7619047619047619,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.9230769230769231,0.0,0.0,0.07692307692307693,12604.753689860074,0.01
2019-12-02,北區,2019,12,0.0,0.0,0.0,0.0,17.0,6.214285714285714,76.14285714285714,26.700000000000003,24.8,14.2,22.985714285714288,23.942857142857143,25.928571428571427,28.47142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33330000000000004,1.1755499999999999,0.33330000000000004,1.4333,0.0,0.0,0.333,12601.11175004792,0.01
2019-12-09,北區,2019,12,0.0,0.0,0.0,0.0,20.099999999999998,8.914285714285715,70.0,68.6,0.0,0.0,22.12857142857143,23.62857142857143,25.842857142857145,26.314285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7619047619047619,4.305238095238095,0.5714285714285714,7.238095238095238,0.0,0.0,0.7619047619047619,12601.11175004792,0.01
2019-12-16,北區,2019,12,0.0,0.0,0.0,0.0,21.514285714285712,7.871428571428571,77.42857142857143,48.7,0.9,2.0,17.0,22.985714285714288,23.942857142857143,25.928571428571427,14.2,0.0,0.0,0.0,0.2857142857142857,2.3979285714285714,0.2857142857142857,9.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12601.11175004792,0.01
2019-12-23,北區,2019,12,0.0,0.0,0.0,0.0,20.12857142857143,6.671428571428572,77.85714285714286,28.400000000000002,12.4,43.5,20.099999999999998,22.12857142857143,23.62857142857143,25.842857142857145,0.0,0.0,0.0,0.0,0.49995,2.8525,0.4333,5.9,0.0,0.0,0.4995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12601.11175004792,0.01
2019-12-30,北區,2019,12,0.0,0.0,0.0,0.0,19.614285714285717,7.142857142857143,81.71428571428571,39.3,1.2000000000000002,1.0,21.514285714285712,17.0,22.985714285714288,23.942857142857143,2.0,14.2,0.0,0.0,0.17391304347826086,0.6688695652173913,0.17391304347826086,2.1739130434782608,0.0,0.0,0.17391304347826086,0.2857142857142857,2.3979285714285714,0.2857142857142857,9.0,0.0,0.0,0.2857142857142857,12601.11175004792,0.01
2020-01-06,北區,2020,1,0.0,0.0,0.0,0.0,20.2,8.057142857142857,77.0,55.900000000000006,0.0,0.0,20.12857142857143,20.099999999999998,22.12857142857143,23.62857142857143,43.5,0.0,0.0,0.0,0.08,0.26664,0.08,2.0,0.0,0.0,0.08,0.49995,2.8525,0.4333,5.9,0.0,0.0,0.4995,12542.792792792794,0.01
2020-01-13,北區,2020,1,0.0,0.0,0.0,0.0,18.2,8.985714285714286,75.85714285714286,64.4,0.0,0.0,19.614285714285717,21.514285714285712,17.0,22.985714285714288,1.0,2.0,14.2,0.0,0.08695652173913043,0.33443478260869564,0.08695652173913043,8.695652173913043,0.0,0.0,0.08695652173913043,0.17391304347826086,0.6688695652173913,0.17391304347826086,2.1739130434782608,0.0,0.0,0.17391304347826086,12542.792792792794,0.01
2020-01-20,北區,2020,1,0.0,0.0,0.0,0.0,20.857142857142858,9.471428571428572,74.42857142857143,51.699999999999996,10.7,27.0,20.2,20.12857142857143,20.099999999999998,22.12857142857143,0.0,43.5,0.0,0.0,0.09521428571428571,0.5952142857142857,0.09521428571428571,1.4285714285714286,0.0,0.0,0.095,0.08,0.26664,0.08,2.0,0.0,0.0,0.08,12542.792792792794,0.01
2020-01-27,北區,2020,1,0.0,0.0,0.0,0.0,15.671428571428573,8.014285714285714,65.71428571428571,53.6,2.2,0.5,18.2,19.614285714285717,21.514285714285712,17.0,0.0,1.0,2.0,14.2,0.5,1.6665,0.5,5.0,0.0,0.0,0.5,0.08695652173913043,0.33443478260869564,0.08695652173913043,8.695652173913043,0.0,0.0,0.08695652173913043,12542.792792792794,0.01
2020-02-03,北區,2020,2,0.0,0.0,0.0,0.0,18.02857142857143,8.642857142857142,74.0,57.199999999999996,0.0,0.0,20.857142857142858,20.2,20.12857142857143,20.099999999999998,27.0,0.0,43.5,0.0,0.14285714285714285,0.9243571428571428,0.14285714285714285,0.7142857142857143,0.0,0.0,0.14285714285714285,0.09521428571428571,0.5952142857142857,0.09521428571428571,1.4285714285714286,0.0,0.0,0.095,12577.247460226185,0.01
2020-02-10,北區,2020,2,0.0,0.0,0.0,0.0,22.185714285714287,8.928571428571429,71.42857142857143,45.1,0.2,0.0,15.671428571428573,18.2,19.614285714285717,21.514285714285712,0.5,0.0,1.0,2.0,0.36363636363636365,1.8887878787878787,0.36363636363636365,5.212121212121212,0.0,0.0,0.36363636363636365,0.5,1.6665,0.5,5.0,0.0,0.0,0.5,12577.247460226185,0.01
2020-02-17,北區,2020,2,0.0,0.0,0.0,0.0,18.014285714285712,8.871428571428572,67.0,51.4,1.1,1.5,18.02857142857143,20.857142857142858,20.2,20.12857142857143,0.0,27.0,0.0,43.5,0.14285714285714285,0.4532857142857143,0.14285714285714285,0.7142857142857143,0.0,0.0,0.14285714285714285,0.14285714285714285,0.9243571428571428,0.14285714285714285,0.7142857142857143,0.0,0.0,0.14285714285714285,12577.247460226185,0.01
2020-02-24,北區,2020,2,0.0,0.0,0.0,0.0,23.5,8.557142857142857,70.57142857142857,63.6,0.0,0.0,22.185714285714287,15.671428571428573,18.2,19.614285714285717,0.0,0.5,0.0,1.0,0.35294117647058826,1.4450294117647058,0.29411764705882354,1.8823529411764706,0.0,0.0,0.35294117647058826,0.36363636363636365,1.8887878787878787,0.36363636363636365,5.212121212121212,0.0,0.0,0.36363636363636365,12577.247460226185,0.01
2020-03-02,北區,2020,3,0.0,0.0,0.0,0.0,21.87142857142857,8.957142857142857,71.28571428571429,44.8,0.4,0.0,18.014285714285712,18.02857142857143,20.857142857142858,20.2,1.5,0.0,27.0,0.0,0.3125,1.43228125,0.125,7.1875,0.0,0.0,0.3125,0.14285714285714285,0.4532857142857143,0.14285714285714285,0.7142857142857143,0.0,0.0,0.14285714285714285,12560.858731071496,0.01
2020-03-09,北區,2020,3,0.0,0.0,0.0,0.0,22.2,7.957142857142857,68.0,42.0,8.4,19.5,23.5,22.185714285714287,15.671428571428573,18.2,0.0,0.0,0.5,0.0,0.29332,1.18972,0.29332,2.13332,0.0,0.0,0.2932,0.35294117647058826,1.4450294117647058,0.29411764705882354,1.8823529411764706,0.0,0.0,0.35294117647058826,12560.858731071496,0.01
2020-03-16,北區,2020,3,0.0,0.0,0.0,0.0,23.585714285714285,7.471428571428571,68.71428571428571,58.7,0.0,0.0,21.87142857142857,18.014285714285712,18.02857142857143,20.857142857142858,0.0,1.5,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,1.43228125,0.125,7.1875,0.0,0.0,0.3125,12560.858731071496,0.01
2020-03-23,北區,2020,3,0.0,0.0,0.0,0.0,24.914285714285715,8.185714285714285,74.14285714285714,60.6,1.2,10.0,22.2,23.5,22.185714285714287,15.671428571428573,19.5,0.0,0.0,0.5,0.6428571428571429,4.060071428571429,0.5714285714285714,10.928571428571429,0.0,0.0,0.6428571428571429,0.29332,1.18972,0.29332,2.13332,0.0,0.0,0.2932,12560.858731071496,0.01
2020-03-30,北區,2020,3,0.0,0.0,0.0,0.0,22.714285714285715,8.5,66.0,38.4,0.0,0.0,23.585714285714285,21.87142857142857,18.014285714285712,18.02857142857143,0.0,0.0,1.5,0.0,0.25,2.08325,0.25,2.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12560.858731071496,0.01
2020-04-06,北區,2020,4,0.0,0.0,0.0,0.0,21.599999999999998,7.985714285714286,60.75,48.5,13.6,23.0,24.914285714285715,22.2,23.5,22.185714285714287,10.0,19.5,0.0,0.0,0.35714285714285715,1.8345714285714287,0.35714285714285715,3.7142857142857144,0.0,0.0,0.35714285714285715,0.6428571428571429,4.060071428571429,0.5714285714285714,10.928571428571429,0.0,0.0,0.6428571428571429,12545.715928694652,0.01
2020-04-13,北區,2020,4,0.0,0.0,0.0,0.0,23.885714285714283,8.385714285714286,64.39285714285714,62.4,0.0,0.0,22.714285714285715,23.585714285714285,21.87142857142857,18.014285714285712,0.0,0.0,0.0,1.5,0.06451612903225806,0.20161290322580644,0.06451612903225806,0.3225806451612903,0.0,0.0,0.06451612903225806,0.25,2.08325,0.25,2.5,0.0,0.0,0.25,12545.715928694652,0.01
2020-04-20,北區,2020,4,0.0,0.0,0.0,0.0,24.0,6.942857142857142,73.14285714285714,34.5,0.0,0.0,21.599999999999998,24.914285714285715,22.2,23.5,23.0,10.0,19.5,0.0,0.07142857142857142,0.19839285714285712,0.07142857142857142,0.8571428571428571,0.0,0.0,0.07142857142857142,0.35714285714285715,1.8345714285714287,0.35714285714285715,3.7142857142857144,0.0,0.0,0.35714285714285715,12545.715928694652,0.01
2020-04-27,北區,2020,4,0.0,0.0,0.0,0.0,27.042857142857144,7.471428571428571,65.0,63.5,0.0,0.0,23.885714285714283,22.714285714285715,23.585714285714285,21.87142857142857,0.0,0.0,0.0,0.0,0.4166666666666667,3.8359166666666664,0.4166666666666667,6.25,0.0,0.0,0.4166666666666667,0.06451612903225806,0.20161290322580644,0.06451612903225806,0.3225806451612903,0.0,0.0,0.06451612903225806,12545.715928694652,0.01
2020-05-04,北區,2020,5,0.0,0.0,0.0,0.0,28.957142857142856,5.571428571428571,71.85714285714286,73.4,0.0,0.0,24.0,21.599999999999998,24.914285714285715,22.2,0.0,23.0,10.0,19.5,0.1935483870967742,0.8909032258064516,0.1935483870967742,2.6451612903225805,0.0,0.0,0.1935483870967742,0.07142857142857142,0.19839285714285712,0.07142857142857142,0.8571428571428571,0.0,0.0,0.07142857142857142,12539.965497412306,0.01
2020-05-11,北區,2020,5,0.0,0.0,0.0,0.0,28.985714285714288,6.671428571428572,69.0,65.2,0.3,9.5,27.042857142857144,23.885714285714283,22.714285714285715,23.585714285714285,0.0,0.0,0.0,0.0,0.5185185185185185,2.228296296296296,0.5185185185185185,12.74074074074074,0.0,0.0,0.5185185185185185,0.4166666666666667,3.8359166666666664,0.4166666666666667,6.25,0.0,0.0,0.4166666666666667,12539.965497412306,0.01
2020-05-18,北區,2020,5,0.0,0.0,0.0,0.0,26.185714285714287,4.285714285714286,86.42857142857143,7.4,41.6,302.0,28.957142857142856,24.0,21.599999999999998,24.914285714285715,0.0,0.0,23.0,10.0,0.21428571428571427,1.33925,0.21428571428571427,2.5,0.0,0.7142857142857143,0.21428571428571427,0.1935483870967742,0.8909032258064516,0.1935483870967742,2.6451612903225805,0.0,0.0,0.1935483870967742,12539.965497412306,0.01
2020-05-25,北區,2020,5,0.0,0.0,0.0,0.0,28.428571428571427,6.014285714285714,79.42857142857143,46.3,15.3,159.0,28.985714285714288,27.042857142857144,23.885714285714283,22.714285714285715,9.5,0.0,0.0,0.0,0.43588461538461537,2.134076923076923,0.43588461538461537,3.1794615384615383,0.0,0.0,0.4357692307692308,0.5185185185185185,2.228296296296296,0.5185185185185185,12.74074074074074,0.0,0.0,0.5185185185185185,12539.965497412306,0.01
2020-06-01,北區,2020,6,0.0,0.0,0.0,0.0,29.728571428571428,6.257142857142857,71.85714285714286,71.0,0.8999999999999999,11.5,26.185714285714287,28.957142857142856,24.0,21.599999999999998,302.0,0.0,0.0,23.0,1.1794615384615386,6.144346153846154,1.1794615384615386,15.87176923076923,0.0,0.0,1.1792307692307693,0.21428571428571427,1.33925,0.21428571428571427,2.5,0.0,0.7142857142857143,0.21428571428571427,12529.806402146827,0.01
2020-06-08,北區,2020,6,0.0,0.0,0.0,0.0,29.557142857142857,6.8,72.28571428571429,44.4,7.0,31.5,28.428571428571427,28.985714285714288,27.042857142857144,23.885714285714283,159.0,9.5,0.0,0.0,0.896551724137931,5.062206896551724,0.8275862068965517,13.793103448275861,0.0,0.0,0.896551724137931,0.43588461538461537,2.134076923076923,0.43588461538461537,3.1794615384615383,0.0,0.0,0.4357692307692308,12529.806402146827,0.01
2020-06-15,北區,2020,6,0.0,0.0,0.0,0.0,30.37142857142857,5.942857142857143,68.14285714285714,78.4,0.3,1.0,29.728571428571428,26.185714285714287,28.957142857142856,24.0,11.5,302.0,0.0,0.0,1.2666666666666666,6.899500000000001,1.0,19.0,0.0,0.0,1.2666666666666666,1.1794615384615386,6.144346153846154,1.1794615384615386,15.87176923076923,0.0,0.0,1.1792307692307693,12529.806402146827,0.01
2020-06-22,北區,2020,6,0.0,0.0,0.0,0.0,30.585714285714285,6.114285714285714,70.0,63.1,0.6000000000000001,4.0,29.557142857142857,28.428571428571427,28.985714285714288,27.042857142857144,31.5,159.0,9.5,0.0,1.1666666666666667,8.09175,1.1666666666666667,8.0,0.0,0.0,1.1666666666666667,0.896551724137931,5.062206896551724,0.8275862068965517,13.793103448275861,0.0,0.0,0.896551724137931,12529.806402146827,0.01
2020-06-29,北區,2020,6,0.0,0.0,0.0,0.0,29.928571428571427,6.242857142857143,74.28571428571429,53.7,3.4,21.0,30.37142857142857,29.728571428571428,26.185714285714287,28.957142857142856,1.0,11.5,302.0,0.0,0.9382592592592592,4.899666666666667,0.9382592592592592,11.481481481481481,0.0,0.0,0.9381481481481481,1.2666666666666666,6.899500000000001,1.0,19.0,0.0,0.0,1.2666666666666666,12529.806402146827,0.01
2020-07-06,北區,2020,7,0.0,0.0,0.0,0.0,30.7,6.242857142857142,70.14285714285714,64.1,2.1999999999999997,23.0,30.585714285714285,29.557142857142857,28.428571428571427,28.985714285714288,4.0,31.5,159.0,9.5,1.4615384615384615,8.292884615384615,1.4615384615384615,16.615384615384617,0.0,0.0,1.4615384615384615,1.1666666666666667,8.09175,1.1666666666666667,8.0,0.0,0.0,1.1666666666666667,12524.439332949973,0.01
2020-07-13,北區,2020,7,0.0,0.0,0.0,0.0,30.32857142857143,6.228571428571428,71.71428571428571,53.6,6.7,37.0,29.928571428571427,30.37142857142857,29.728571428571428,26.185714285714287,21.0,1.0,11.5,302.0,0.8333214285714285,2.872,0.6904642857142856,7.452357142857143,0.0,0.0,0.8332142857142857,0.9382592592592592,4.899666666666667,0.9382592592592592,11.481481481481481,0.0,0.0,0.9381481481481481,12524.439332949973,0.01
2020-07-20,北區,2020,7,0.0,0.0,0.0,0.0,30.485714285714288,6.985714285714286,71.0,54.400000000000006,4.0,7.0,30.7,30.585714285714285,29.557142857142857,28.428571428571427,23.0,4.0,31.5,159.0,1.2380714285714285,6.4163571428571435,1.1190357142857141,11.738071428571429,0.0,0.0,1.2378571428571428,1.4615384615384615,8.292884615384615,1.4615384615384615,16.615384615384617,0.0,0.0,1.4615384615384615,12524.439332949973,0.01
2020-07-27,北區,2020,7,0.0,0.0,0.0,0.0,29.357142857142858,6.885714285714286,77.0,35.1,12.8,86.5,30.32857142857143,29.928571428571427,30.37142857142857,29.728571428571428,37.0,21.0,1.0,11.5,2.4166666666666665,8.605375,2.3333333333333335,22.916666666666668,0.0,0.0,2.4166666666666665,0.8333214285714285,2.872,0.6904642857142856,7.452357142857143,0.0,0.0,0.8332142857142857,12524.439332949973,0.01
2020-08-03,北區,2020,8,0.0,0.0,0.0,0.0,28.685714285714287,6.571428571428571,79.71428571428571,39.4,23.6,117.5,30.485714285714288,30.7,30.585714285714285,29.557142857142857,7.0,23.0,4.0,31.5,2.4938148148148147,7.890481481481482,2.0493703703703705,30.172814814814814,0.0,0.0,2.4937037037037038,1.2380714285714285,6.4163571428571435,1.1190357142857141,11.738071428571429,0.0,0.0,1.2378571428571428,12516.963772282925,0.01
2020-08-10,北區,2020,8,0.0,0.0,0.0,0.0,28.985714285714288,7.014285714285713,76.28571428571429,41.6,9.8,84.5,29.357142857142858,30.32857142857143,29.928571428571427,30.37142857142857,86.5,37.0,21.0,1.0,2.6666296296296292,11.291074074074073,1.9752592592592593,29.012296296296295,0.0,0.0,2.666296296296296,2.4166666666666665,8.605375,2.3333333333333335,22.916666666666668,0.0,0.0,2.4166666666666665,12516.963772282925,0.01
2020-08-17,北區,2020,8,0.0,0.0,0.0,0.0,29.37142857142857,6.928571428571429,76.14285714285714,45.5,5.6,42.0,28.685714285714287,30.485714285714288,30.7,30.585714285714285,117.5,7.0,23.0,4.0,3.5466,14.16644,3.0932799999999996,40.9066,0.0,0.0,3.5460000000000003,2.4938148148148147,7.890481481481482,2.0493703703703705,30.172814814814814,0.0,0.0,2.4937037037037038,12516.963772282925,0.01
2020-08-24,北區,2020,8,0.0,0.0,0.0,0.0,27.914285714285715,5.571428571428571,83.14285714285714,33.8,33.2,373.5,28.985714285714288,29.357142857142858,30.32857142857143,29.928571428571427,84.5,86.5,37.0,21.0,3.1732799999999997,10.1164,3.0399200000000004,31.68,0.0,0.0,3.1727999999999996,2.6666296296296292,11.291074074074073,1.9752592592592593,29.012296296296295,0.0,0.0,2.666296296296296,12516.963772282925,0.01
2020-08-31,北區,2020,8,0.0,0.0,0.0,0.0,29.24285714285714,6.985714285714286,73.14285714285714,50.0,2.3000000000000003,23.3,29.37142857142857,28.685714285714287,30.485714285714288,30.7,42.0,117.5,7.0,23.0,2.3055416666666666,10.211708333333332,1.9722083333333333,24.305541666666667,0.0,0.0,2.3054166666666664,3.5466,14.16644,3.0932799999999996,40.9066,0.0,0.0,3.5460000000000003,12516.963772282925,0.01
2020-09-07,北區,2020,9,0.0,0.0,0.0,0.0,29.599999999999998,6.8428571428571425,68.71428571428571,50.8,4.0,38.5,27.914285714285715,28.985714285714288,29.357142857142858,30.32857142857143,373.5,84.5,86.5,37.0,1.83996,10.92576,1.49328,20.24,0.0,0.0,1.8396000000000001,3.1732799999999997,10.1164,3.0399200000000004,31.68,0.0,0.0,3.1727999999999996,12500.862564692352,0.01
2020-09-14,北區,2020,9,0.0,0.0,0.0,0.0,30.17142857142857,6.785714285714286,71.28571428571429,59.2,1.4,17.5,29.24285714285714,29.37142857142857,28.685714285714287,30.485714285714288,23.3,42.0,117.5,7.0,2.9865999999999997,12.32732,2.3466,42.1066,0.0,0.0,2.986,2.3055416666666666,10.211708333333332,1.9722083333333333,24.305541666666667,0.0,0.0,2.3054166666666664,12500.862564692352,0.01
2020-09-21,北區,2020,9,0.0,0.0,0.0,0.0,28.642857142857142,7.8,68.0,51.8,0.0,0.0,29.599999999999998,27.914285714285715,28.985714285714288,29.357142857142858,38.5,373.5,84.5,86.5,3.1515,8.296818181818182,1.969681818181818,28.242363636363635,0.0,0.0,3.1513636363636364,1.83996,10.92576,1.49328,20.24,0.0,0.0,1.8396000000000001,12500.862564692352,0.01
2020-09-28,北區,2020,9,0.0,0.0,0.0,0.0,28.142857142857142,7.014285714285714,69.0,67.9,0.0,0.0,30.17142857142857,29.24285714285714,29.37142857142857,28.685714285714287,17.5,23.3,42.0,117.5,0.6666000000000001,3.8256,0.6666000000000001,12.3333,0.0,0.0,0.666,2.9865999999999997,12.32732,2.3466,42.1066,0.0,0.0,2.986,12500.862564692352,0.01
2020-10-05,北區,2020,10,0.0,0.0,0.0,0.0,27.17142857142857,8.357142857142858,65.85714285714286,52.3,0.0,0.0,28.642857142857142,29.599999999999998,27.914285714285715,28.985714285714288,0.0,38.5,373.5,84.5,0.42857142857142855,1.5697857142857143,0.42857142857142855,6.428571428571429,0.0,0.0,0.42857142857142855,3.1515,8.296818181818182,1.969681818181818,28.242363636363635,0.0,0.0,3.1513636363636364,12500.862564692352,0.01
2020-10-12,北區,2020,10,0.0,0.0,0.0,0.0,27.52857142857143,7.071428571428571,73.85714285714286,54.4,0.0,0.0,28.142857142857142,30.17142857142857,29.24285714285714,29.37142857142857,0.0,17.5,23.3,42.0,0.507904761904762,2.6703333333333332,0.253952380952381,4.095238095238095,0.0,0.0,0.5076190476190476,0.6666000000000001,3.8256,0.6666000000000001,12.3333,0.0,0.0,0.666,12500.862564692352,0.01
2020-10-19,北區,2020,10,0.0,0.0,0.0,0.0,25.271428571428572,7.614285714285714,72.57142857142857,34.8,2.2,1.0,27.17142857142857,28.642857142857142,29.599999999999998,27.914285714285715,0.0,0.0,38.5,373.5,0.82664,5.58248,0.82664,9.43996,0.0,0.0,0.8264,0.42857142857142855,1.5697857142857143,0.42857142857142855,6.428571428571429,0.0,0.0,0.42857142857142855,12500.862564692352,0.01
2020-10-26,北區,2020,10,0.0,0.0,0.0,0.0,26.085714285714285,7.971428571428571,69.0,56.0,0.0,0.0,27.52857142857143,28.142857142857142,30.17142857142857,29.24285714285714,0.0,0.0,17.5,23.3,0.9393636363636364,7.456545454545455,0.9393636363636364,7.575727272727272,0.0,0.0,0.9390909090909091,0.507904761904762,2.6703333333333332,0.253952380952381,4.095238095238095,0.0,0.0,0.5076190476190476,12500.862564692352,0.01
2020-11-02,北區,2020,11,0.0,0.0,0.0,0.0,24.228571428571428,6.742857142857143,74.71428571428571,41.1,12.7,50.5,25.271428571428572,27.17142857142857,28.642857142857142,29.599999999999998,1.0,0.0,0.0,38.5,1.0434347826086956,6.409478260869565,0.8695217391304347,9.130347826086956,0.0,0.0,1.0430434782608697,0.82664,5.58248,0.82664,9.43996,0.0,0.0,0.8264,12480.73605520414,0.01
2020-11-09,北區,2020,11,0.0,0.0,0.0,0.0,22.685714285714287,5.942857142857143,78.28571428571429,15.7,4.4,1.5,26.085714285714285,27.52857142857143,28.142857142857142,30.17142857142857,0.0,0.0,0.0,17.5,1.4444166666666665,8.379166666666666,1.3888333333333334,13.194416666666667,0.0,0.0,1.4441666666666666,0.9393636363636364,7.456545454545455,0.9393636363636364,7.575727272727272,0.0,0.0,0.9390909090909091,12480.73605520414,0.01
2020-11-16,北區,2020,11,0.0,0.0,0.0,0.0,26.114285714285717,6.828571428571428,77.42857142857143,51.7,0.0,0.0,24.228571428571428,25.271428571428572,27.17142857142857,28.642857142857142,50.5,1.0,0.0,0.0,0.9393636363636364,5.969227272727273,0.9393636363636364,7.939363636363637,0.0,0.0,0.9390909090909091,1.0434347826086956,6.409478260869565,0.8695217391304347,9.130347826086956,0.0,0.0,1.0430434782608697,12480.73605520414,0.01
2020-11-23,北區,2020,11,0.0,0.0,0.0,0.0,24.17142857142857,7.085714285714286,75.42857142857143,51.3,0.0,0.0,22.685714285714287,26.085714285714285,27.52857142857143,28.142857142857142,1.5,0.0,0.0,0.0,0.8888571428571429,5.644285714285714,0.8888571428571429,9.333285714285713,0.0,0.0,0.8885714285714286,1.4444166666666665,8.379166666666666,1.3888333333333334,13.194416666666667,0.0,0.0,1.4441666666666666,12480.73605520414,0.01
2020-11-30,北區,2020,11,0.0,0.0,0.0,0.0,21.057142857142857,7.314285714285715,71.57142857142857,29.3,0.0,0.0,26.114285714285717,24.228571428571428,25.271428571428572,27.17142857142857,0.0,50.5,1.0,0.0,1.69995,8.2505,1.5999500000000002,12.09995,0.0,0.0,1.6995,0.9393636363636364,5.969227272727273,0.9393636363636364,7.939363636363637,0.0,0.0,0.9390909090909091,12480.73605520414,0.01
2020-12-07,北區,2020,12,0.0,0.0,0.0,0.0,21.8,6.814285714285715,80.85714285714286,29.700000000000003,2.0,2.5,24.17142857142857,22.685714285714287,26.085714285714285,27.52857142857143,0.0,1.5,0.0,0.0,1.8,13.11035,1.5,43.5,0.0,0.0,1.8,0.8888571428571429,5.644285714285714,0.8888571428571429,9.333285714285713,0.0,0.0,0.8885714285714286,12468.276787425724,0.01
2020-12-14,北區,2020,12,0.0,0.0,0.0,0.0,19.428571428571427,7.3428571428571425,76.0,45.3,0.0,0.0,21.057142857142857,26.114285714285717,24.228571428571428,25.271428571428572,0.0,0.0,50.5,1.0,1.5199600000000002,7.404159999999999,1.5199600000000002,12.426639999999999,0.0,0.0,1.5196,1.69995,8.2505,1.5999500000000002,12.09995,0.0,0.0,1.6995,12468.276787425724,0.01
2020-12-21,北區,2020,12,0.0,0.0,0.0,0.0,19.75714285714286,6.714285714285714,79.14285714285714,33.0,12.3,3.5,21.8,24.17142857142857,22.685714285714287,26.085714285714285,2.5,0.0,1.5,0.0,1.2,7.859719999999999,0.96,9.92,0.0,0.0,1.2,1.8,13.11035,1.5,43.5,0.0,0.0,1.8,12468.276787425724,0.01
2020-12-28,北區,2020,12,0.0,0.0,0.0,0.0,16.814285714285713,7.857142857142857,69.71428571428571,45.6,0.0,0.0,19.428571428571427,21.057142857142857,26.114285714285717,24.228571428571428,0.0,0.0,0.0,50.5,0.9777333333333333,4.6878,0.9777333333333333,9.2,0.0,0.0,0.9773333333333334,1.5199600000000002,7.404159999999999,1.5199600000000002,12.426639999999999,0.0,0.0,1.5196,12468.276787425724,0.01
2021-01-04,北區,2021,1,0.0,0.0,0.0,0.0,15.014285714285714,6.771428571428571,71.28571428571429,26.799999999999997,1.7000000000000002,0.0,19.75714285714286,21.8,24.17142857142857,22.685714285714287,3.5,2.5,0.0,1.5,0.6206896551724138,3.786655172413793,0.5517241379310345,4.827586206896552,0.0,0.0,0.6206896551724138,1.2,7.859719999999999,0.96,9.92,0.0,0.0,1.2,12379.145102549359,0.01
2021-01-11,北區,2021,1,0.0,0.0,0.0,0.0,15.400000000000002,9.142857142857142,65.85714285714286,48.6,0.5,0.0,16.814285714285713,19.428571428571427,21.057142857142857,26.114285714285717,0.0,0.0,0.0,0.0,0.5714285714285714,3.3814642857142863,0.5714285714285714,3.642857142857143,0.0,0.0,0.5714285714285714,0.9777333333333333,4.6878,0.9777333333333333,9.2,0.0,0.0,0.9773333333333334,12379.145102549359,0.01
